Date,Time,SML,SMU
2011-07-22,17.5,-65.3,108.9
2011-07-22,18.0,-72.5,84.0
2011-07-22,18.5,-276.7,172.3
2011-07-22,19.0,-256.5,153.2
2011-07-22,19.5,-128.4,94.3
2011-07-22,20.0,-55.3,110.6
2011-07-22,20.5,-52.1,154.2
2011-07-22,21.0,-81.7,91.0
2011-07-22,21.5,-54.1,49.7
2011-07-22,22.0,-81.5,50.7
2011-07-22,22.5,-174.5,64.5
2011-07-22,23.0,-251.9,75.2
2011-07-22,23.5,-119.1,94.9
2011-07-23,0.0,-127.1,72.3
2011-07-23,0.5,-153.1,91.4
2011-07-23,1.0,-138.9,78.2
2011-07-23,1.5,-198.6,108.7
2011-07-23,2.0,-246.4,151.3
2011-07-23,2.5,-223.7,175.3
2011-07-23,3.0,-283.1,174.3
2011-07-23,3.5,-321.7,181.5
2011-07-23,4.0,-352.4,174.5
2011-07-23,4.5,-307.8,154.3
2011-07-23,5.0,-150.1,87.5
2011-07-23,5.5,-319.7,114.9
2011-07-23,6.0,-354.5,114.3
2011-07-23,6.5,-202.1,94.6
2011-07-23,7.0,-173.5,123.0
2011-07-23,7.5,-149.8,91.3
2011-07-23,8.0,-140.6,63.8
2011-07-23,8.5,-134.3,94.1
2011-07-23,9.0,-306.2,124.2
2011-07-23,9.5,-252.1,104.4
2011-07-23,10.0,-224.2,101.4
2011-07-23,10.5,-182.8,86.8
2011-07-23,11.0,-94.6,53.4
2011-07-23,11.5,-62.3,40.2
2011-07-23,12.0,-68.0,57.5
2011-07-23,12.5,-40.1,52.6
2011-07-23,13.0,-35.0,58.7
2011-07-23,13.5,-58.4,58.6
2011-07-23,14.0,-51.8,56.1
2011-07-23,14.5,-37.2,53.2
2011-07-23,15.0,-40.3,54.5
2011-07-23,15.5,-35.7,53.0
2011-07-23,16.0,-57.6,63.1
2011-07-23,16.5,-63.2,88.8
2011-07-23,17.0,-140.2,103.2
2011-07-23,17.5,-63.2,96.9
2011-07-23,18.0,-35.9,77.7
2011-07-23,18.5,-33.9,80.0
2011-07-23,19.0,-37.8,88.1
2011-07-23,19.5,-140.8,77.6
2011-07-23,20.0,-308.6,82.9
2011-07-23,20.5,-311.4,114.9
2011-07-23,21.0,-142.8,67.0
2011-07-23,21.5,-43.4,81.6
2011-07-23,22.0,-30.5,77.7
2011-07-23,22.5,-29.9,81.6
2011-07-23,23.0,-45.2,97.3
2011-07-23,23.5,-63.1,88.7
2011-07-24,0.0,-98.9,74.0
2011-07-24,0.5,-57.4,58.9
2011-07-24,1.0,-44.6,57.6
2011-07-24,1.5,-40.3,57.7
2011-07-24,2.0,-44.3,60.4
2011-07-24,2.5,-40.0,59.1
2011-07-24,3.0,-39.3,62.3
2011-07-24,3.5,-51.6,63.8
2011-07-24,4.0,-54.8,66.5
2011-07-24,4.5,-52.1,65.6
2011-07-24,5.0,-55.9,63.1
2011-07-24,5.5,-47.3,65.6
2011-07-24,6.0,-43.9,64.8
2011-07-24,6.5,-39.1,64.0
2011-07-24,7.0,-36.1,60.8
2011-07-24,7.5,-35.5,58.7
2011-07-24,8.0,-64.4,56.0
2011-07-24,8.5,-74.1,57.4
2011-07-24,9.0,-164.0,55.5
2011-07-24,9.5,-132.2,55.5
2011-07-24,10.0,-97.7,59.0
2011-07-24,10.5,-53.8,66.5
2011-07-24,11.0,-57.9,66.6
2011-07-24,11.5,-45.2,66.0
2011-07-24,12.0,-38.7,65.5
2011-07-24,12.5,-37.2,62.0
2011-07-24,13.0,-36.6,59.0
2011-07-24,13.5,-35.0,57.3
2011-07-24,14.0,-53.2,61.3
2011-07-24,14.5,-29.8,60.7
2011-07-24,15.0,-38.3,60.0
2011-07-24,15.5,-53.0,60.6
2011-07-24,16.0,-73.4,60.8
2011-07-24,16.5,-146.2,85.3
2011-07-24,17.0,-237.0,94.4
2011-07-24,17.5,-178.0,86.1
2011-07-24,18.0,-172.4,100.9
2011-07-24,18.5,-99.1,93.7
2011-07-24,19.0,-38.4,62.0
2011-07-24,19.5,-29.6,62.8
2011-07-24,20.0,-37.5,81.1
2011-07-24,20.5,-84.8,85.9
2011-07-24,21.0,-74.1,55.8
2011-07-24,21.5,-64.2,42.1
2011-07-24,22.0,-76.6,40.0
2011-07-24,22.5,-57.7,33.6
2011-07-24,23.0,-57.3,46.8
2011-07-24,23.5,-52.1,60.2
2011-07-25,0.0,-40.9,78.2
2011-07-25,0.5,-57.6,68.9
2011-07-25,1.0,-52.2,68.3
2011-07-25,1.5,-44.5,63.8
2011-07-25,2.0,-42.2,67.6
2011-07-25,2.5,-54.4,72.8
2011-07-25,3.0,-39.3,77.5
2011-07-25,3.5,-43.6,79.4
2011-07-25,4.0,-176.6,156.4
2011-07-25,4.5,-280.0,177.6
2011-07-25,5.0,-319.4,101.5
2011-07-25,5.5,-280.1,106.3
2011-07-25,6.0,-207.6,107.5
2011-07-25,6.5,-213.1,192.4
2011-07-25,7.0,-333.3,146.8
2011-07-25,7.5,-119.9,100.0
2011-07-25,8.0,-48.2,107.4
2011-07-25,8.5,-49.7,80.6
2011-07-25,9.0,-38.7,71.9
2011-07-25,9.5,-50.0,67.8
2011-07-25,10.0,-60.0,69.5
2011-07-25,10.5,-157.7,116.0
2011-07-25,11.0,-304.9,193.8
2011-07-25,11.5,-398.9,194.5
2011-07-25,12.0,-413.2,190.7
2011-07-25,12.5,-270.0,141.0
2011-07-25,13.0,-108.5,84.6
2011-07-25,13.5,-101.2,83.8
2011-07-25,14.0,-230.3,149.2
2011-07-25,14.5,-97.6,82.5
2011-07-25,15.0,-47.5,83.2
2011-07-25,15.5,-151.2,98.1
2011-07-25,16.0,-154.3,114.4
2011-07-25,16.5,-128.2,93.8
2011-07-25,17.0,-146.1,105.5
2011-07-25,17.5,-159.7,121.2
2011-07-25,18.0,-173.2,138.9
2011-07-25,18.5,-163.6,154.8
2011-07-25,19.0,-260.1,136.8
2011-07-25,19.5,-152.9,99.8
2011-07-25,20.0,-117.7,170.4
2011-07-25,20.5,-99.5,111.3
2011-07-25,21.0,-62.0,54.0
2011-07-25,21.5,-56.4,50.5
2011-07-25,22.0,-50.5,65.5
2011-07-25,22.5,-130.1,61.0
2011-07-25,23.0,-94.7,17.3
2011-07-25,23.5,-179.7,40.9
2011-07-26,0.0,-204.4,77.8
2011-07-26,0.5,-158.2,68.3
2011-07-26,1.0,-153.6,103.8
2011-07-26,1.5,-205.4,100.3
2011-07-26,2.0,-123.5,93.7
2011-07-26,2.5,-140.6,144.2
2011-07-26,3.0,-211.3,198.7
2011-07-26,3.5,-172.9,163.8
2011-07-26,4.0,-141.9,102.3
2011-07-26,4.5,-90.3,108.2
2011-07-26,5.0,-78.6,80.4
2011-07-26,5.5,-70.7,86.3
2011-07-26,6.0,-65.3,69.8
2011-07-26,6.5,-121.3,114.0
2011-07-26,7.0,-109.3,95.5
2011-07-26,7.5,-212.5,91.7
2011-07-26,8.0,-168.8,70.3
2011-07-26,8.5,-129.3,93.6
2011-07-26,9.0,-62.1,68.0
2011-07-26,9.5,-63.9,65.8
2011-07-26,10.0,-61.9,68.4
2011-07-26,10.5,-51.8,67.5
2011-07-26,11.0,-68.5,64.9
2011-07-26,11.5,-83.7,62.5
2011-07-26,12.0,-96.4,76.8
2011-07-26,12.5,-104.6,73.1
2011-07-26,13.0,-63.7,77.6
2011-07-26,13.5,-86.7,70.0
2011-07-26,14.0,-77.9,72.7
2011-07-26,14.5,-92.0,77.2
2011-07-26,15.0,-72.6,77.4
2011-07-26,15.5,-32.4,75.6
2011-07-26,16.0,-40.1,79.2
2011-07-26,16.5,-40.0,88.3
2011-07-26,17.0,-38.3,90.1
2011-07-26,17.5,-40.0,97.1
2011-07-26,18.0,-55.3,96.0
2011-07-26,18.5,-88.0,116.7
2011-07-26,19.0,-102.1,141.4
2011-07-26,19.5,-130.7,87.3
2011-07-26,20.0,-37.7,79.3
2011-07-26,20.5,-76.6,75.0
2011-07-26,21.0,-81.6,65.6
2011-07-26,21.5,-71.0,52.8
2011-07-26,22.0,-97.3,55.3
2011-07-26,22.5,-50.3,69.2
2011-07-26,23.0,-54.2,64.2
2011-07-26,23.5,-71.2,43.5
2011-07-27,0.0,-70.0,65.8
2011-07-27,0.5,-66.6,62.7
2011-07-27,1.0,-56.8,62.4
2011-07-27,1.5,-44.3,59.4
2011-07-27,2.0,-30.9,59.7
2011-07-27,2.5,-35.1,60.9
2011-07-27,3.0,-74.6,111.5
2011-07-27,3.5,-172.2,79.9
2011-07-27,4.0,-161.8,49.2
2011-07-27,4.5,-124.3,49.8
2011-07-27,5.0,-107.3,52.5
2011-07-27,5.5,-53.6,55.4
2011-07-27,6.0,-37.5,59.4
2011-07-27,6.5,-39.5,58.8
2011-07-27,7.0,-36.8,58.7
2011-07-27,7.5,-36.4,58.4
2011-07-27,8.0,-32.2,56.0
2011-07-27,8.5,-33.3,54.3
2011-07-27,9.0,-50.4,51.6
2011-07-27,9.5,-119.8,52.5
2011-07-27,10.0,-106.4,53.2
2011-07-27,10.5,-66.4,55.8
2011-07-27,11.0,-57.0,57.8
2011-07-27,11.5,-27.3,57.3
2011-07-27,12.0,-23.4,54.3
2011-07-27,12.5,-23.8,51.9
2011-07-27,13.0,-25.7,51.1
2011-07-27,13.5,-25.9,51.9
2011-07-27,14.0,-29.9,54.5
2011-07-27,14.5,-29.0,56.5
2011-07-27,15.0,-29.4,60.5
2011-07-27,15.5,-51.7,55.3
2011-07-27,16.0,-31.3,53.5
2011-07-27,16.5,-37.5,54.5
2011-07-27,17.0,-52.9,58.8
2011-07-27,17.5,-36.3,59.5
2011-07-27,18.0,-37.0,61.9
2011-07-27,18.5,-38.2,59.8
2011-07-27,19.0,-38.2,57.6
2011-07-27,19.5,-48.5,57.7
2011-07-27,20.0,-46.6,59.9
2011-07-27,20.5,-37.4,81.6
2011-07-27,21.0,-32.0,75.5
2011-07-27,21.5,-40.8,53.9
2011-07-27,22.0,-59.5,49.5
2011-07-27,22.5,-56.5,44.0
2011-07-27,23.0,-42.4,49.3
2011-07-27,23.5,-44.5,42.7
2011-07-28,0.0,-37.8,72.2
2011-07-28,0.5,-36.7,80.3
2011-07-28,1.0,-44.5,72.6
2011-07-28,1.5,-49.1,88.6
2011-07-28,2.0,-53.7,82.6
2011-07-28,2.5,-66.7,67.5
2011-07-28,3.0,-91.9,76.6
2011-07-28,3.5,-95.4,62.5
2011-07-28,4.0,-58.9,62.3
2011-07-28,4.5,-58.3,58.7
2011-07-28,5.0,-40.5,58.0
2011-07-28,5.5,-37.5,57.6
2011-07-28,6.0,-39.1,62.3
2011-07-28,6.5,-45.3,61.9
2011-07-28,7.0,-47.1,63.4
2011-07-28,7.5,-51.9,62.6
2011-07-28,8.0,-51.6,59.8
2011-07-28,8.5,-56.9,58.0
2011-07-28,9.0,-50.8,58.6
2011-07-28,9.5,-44.0,53.7
2011-07-28,10.0,-44.6,49.2
2011-07-28,10.5,-45.9,49.4
2011-07-28,11.0,-54.2,56.4
2011-07-28,11.5,-71.0,59.2
2011-07-28,12.0,-51.4,53.0
2011-07-28,12.5,-60.0,55.7
2011-07-28,13.0,-65.2,56.3
2011-07-28,13.5,-60.5,56.6
2011-07-28,14.0,-48.9,54.2
2011-07-28,14.5,-45.5,51.7
2011-07-28,15.0,-49.8,43.9
2011-07-28,15.5,-43.1,35.7
2011-07-28,16.0,-49.4,38.2
2011-07-28,16.5,-49.6,37.7
2011-07-28,17.0,-46.4,39.1
2011-07-28,17.5,-38.4,47.9
2011-07-28,18.0,-30.9,53.2
2011-07-28,18.5,-53.7,84.1
2011-07-28,19.0,-99.6,83.4
2011-07-28,19.5,-67.2,69.1
2011-07-28,20.0,-54.7,52.9
2011-07-28,20.5,-52.8,62.7
2011-07-28,21.0,-46.3,73.4
2011-07-28,21.5,-56.5,74.0
2011-07-28,22.0,-43.1,70.8
2011-07-28,22.5,-49.8,55.7
2011-07-28,23.0,-76.5,31.1
2011-07-28,23.5,-47.2,54.3
2011-07-29,0.0,-65.8,51.5
2011-07-29,0.5,-73.0,47.9
2011-07-29,1.0,-64.0,49.2
2011-07-29,1.5,-57.0,48.6
2011-07-29,2.0,-46.1,51.7
2011-07-29,2.5,-49.4,49.2
2011-07-29,3.0,-56.5,47.9
2011-07-29,3.5,-55.1,48.7
2011-07-29,4.0,-52.5,50.0
2011-07-29,4.5,-54.5,49.7
2011-07-29,5.0,-55.2,47.7
2011-07-29,5.5,-50.7,48.9
2011-07-29,6.0,-44.3,48.7
2011-07-29,6.5,-46.0,47.2
2011-07-29,7.0,-49.3,45.9
2011-07-29,7.5,-44.9,46.1
2011-07-29,8.0,-47.7,46.3
2011-07-29,8.5,-47.9,45.3
2011-07-29,9.0,-49.0,43.5
2011-07-29,9.5,-46.9,40.4
2011-07-29,10.0,-38.4,38.3
2011-07-29,10.5,-49.1,40.0
2011-07-29,11.0,-54.9,42.1
2011-07-29,11.5,-64.9,46.1
2011-07-29,12.0,-77.9,48.7
2011-07-29,12.5,-80.3,76.4
2011-07-29,13.0,-107.0,65.7
2011-07-29,13.5,-164.9,116.2
2011-07-29,14.0,-191.5,151.7
2011-07-29,14.5,-308.1,177.9
2011-07-29,15.0,-274.7,137.6
2011-07-29,15.5,-220.8,206.4
2011-07-29,16.0,-252.5,276.9
2011-07-29,16.5,-424.1,280.0
2011-07-29,17.0,-435.0,272.1
2011-07-29,17.5,-307.7,219.9
2011-07-29,18.0,-155.9,160.0
2011-07-29,18.5,-47.6,113.3
2011-07-29,19.0,-27.0,109.3
2011-07-29,19.5,-31.0,78.5
2011-07-29,20.0,-37.7,71.0
2011-07-29,20.5,-31.1,76.7
2011-07-29,21.0,-32.6,70.1
2011-07-29,21.5,-26.5,76.8
2011-07-29,22.0,-27.2,69.2
2011-07-29,22.5,-27.3,71.2
2011-07-29,23.0,-27.0,73.3
2011-07-29,23.5,-22.4,72.0
2011-07-30,0.0,-25.1,70.0
2011-07-30,0.5,-27.0,59.3
2011-07-30,1.0,-28.3,57.3
2011-07-30,1.5,-27.8,50.8
2011-07-30,2.0,-25.0,55.3
2011-07-30,2.5,-23.9,62.3
2011-07-30,3.0,-31.7,34.3
2011-07-30,3.5,-25.6,31.9
2011-07-30,4.0,-18.4,35.3
2011-07-30,4.5,-19.4,36.7
2011-07-30,5.0,-24.0,35.3
2011-07-30,5.5,-21.0,37.5
2011-07-30,6.0,-26.0,36.2
2011-07-30,6.5,-27.9,34.4
2011-07-30,7.0,-34.2,33.0
2011-07-30,7.5,-35.8,72.0
2011-07-30,8.0,-46.0,66.1
2011-07-30,8.5,-100.0,80.6
2011-07-30,9.0,-146.4,89.0
2011-07-30,9.5,-77.6,78.1
2011-07-30,10.0,-75.9,47.6
2011-07-30,10.5,-138.0,84.2
2011-07-30,11.0,-121.9,55.6
2011-07-30,11.5,-143.7,145.0
2011-07-30,12.0,-337.5,165.7
2011-07-30,12.5,-245.9,97.5
2011-07-30,13.0,-127.6,96.9
2011-07-30,13.5,-182.2,92.8
2011-07-30,14.0,-58.8,84.8
2011-07-30,14.5,-65.6,68.6
2011-07-30,15.0,-132.7,151.6
2011-07-30,15.5,-138.7,163.2
2011-07-30,16.0,-222.0,229.4
2011-07-30,16.5,-528.6,187.4
2011-07-30,17.0,-380.3,129.2
2011-07-30,17.5,-175.1,96.0
2011-07-30,18.0,-247.0,188.7
2011-07-30,18.5,-224.5,217.4
2011-07-30,19.0,-230.4,167.5
2011-07-30,19.5,-320.5,276.0
2011-07-30,20.0,-583.4,333.6
2011-07-30,20.5,-522.6,369.2
2011-07-30,21.0,-461.7,426.6
2011-07-30,21.5,-440.3,312.0
2011-07-30,22.0,-406.9,260.9
2011-07-30,22.5,-268.8,286.7
2011-07-30,23.0,-206.1,314.3
2011-07-30,23.5,-200.8,237.6
2011-07-31,0.0,-126.0,232.1
2011-07-31,0.5,-54.4,167.3
2011-07-31,1.0,-74.1,130.9
2011-07-31,1.5,-108.2,240.6
2011-07-31,2.0,-61.9,155.7
2011-07-31,2.5,-62.8,93.6
2011-07-31,3.0,-77.7,73.1
2011-07-31,3.5,-57.3,60.4
2011-07-31,4.0,-73.5,125.4
2011-07-31,4.5,-47.9,53.7
2011-07-31,5.0,-66.1,71.7
2011-07-31,5.5,-171.6,152.4
2011-07-31,6.0,-282.2,117.2
2011-07-31,6.5,-163.6,85.6
2011-07-31,7.0,-106.4,90.1
2011-07-31,7.5,-108.8,78.9
2011-07-31,8.0,-59.5,42.6
2011-07-31,8.5,-77.6,52.3
2011-07-31,9.0,-57.7,104.1
2011-07-31,9.5,-101.0,137.2
2011-07-31,10.0,-152.3,130.8
2011-07-31,10.5,-236.9,152.0
2011-07-31,11.0,-184.4,68.5
2011-07-31,11.5,-165.2,53.8
2011-07-31,12.0,-62.8,61.1
2011-07-31,12.5,-52.2,72.7
2011-07-31,13.0,-50.9,71.7
2011-07-31,13.5,-57.1,36.9
2011-07-31,14.0,-57.2,64.1
2011-07-31,14.5,-76.5,67.5
2011-07-31,15.0,-139.0,73.9
2011-07-31,15.5,-113.6,60.9
2011-07-31,16.0,-134.9,83.9
2011-07-31,16.5,-172.7,150.4
2011-07-31,17.0,-302.9,141.5
2011-07-31,17.5,-245.7,76.6
2011-07-31,18.0,-126.2,68.3
2011-07-31,18.5,-97.3,103.0
2011-07-31,19.0,-207.3,186.9
2011-07-31,19.5,-259.4,160.2
2011-07-31,20.0,-208.8,108.2
2011-07-31,20.5,-155.2,86.7
2011-07-31,21.0,-101.1,84.1
2011-07-31,21.5,-107.6,85.8
2011-07-31,22.0,-191.7,110.6
2011-07-31,22.5,-294.3,147.2
2011-07-31,23.0,-194.3,105.7
2011-07-31,23.5,-106.5,77.7
2011-08-01,0.0,-63.8,79.3
2011-08-01,0.5,-60.1,92.1
2011-08-01,1.0,-59.3,100.5
2011-08-01,1.5,-54.6,45.6
2011-08-01,2.0,-57.1,109.3
2011-08-01,2.5,-243.4,183.6
2011-08-01,3.0,-297.8,144.7
2011-08-01,3.5,-227.0,164.1
2011-08-01,4.0,-262.4,132.6
2011-08-01,4.5,-263.5,88.9
2011-08-01,5.0,-231.0,76.4
2011-08-01,5.5,-346.9,174.2
2011-08-01,6.0,-363.5,177.3
2011-08-01,6.5,-324.6,109.3
2011-08-01,7.0,-281.9,118.3
2011-08-01,7.5,-341.3,94.5
2011-08-01,8.0,-238.5,76.1
2011-08-01,8.5,-142.9,83.6
2011-08-01,9.0,-74.8,52.2
2011-08-01,9.5,-48.8,52.2
2011-08-01,10.0,-69.5,59.5
2011-08-01,10.5,-111.3,49.8
2011-08-01,11.0,-74.4,58.7
2011-08-01,11.5,-43.3,47.5
2011-08-01,12.0,-34.4,55.4
2011-08-01,12.5,-22.4,63.7
2011-08-01,13.0,-26.6,63.2
2011-08-01,13.5,-27.2,52.2
2011-08-01,14.0,-26.1,56.4
2011-08-01,14.5,-28.4,48.4
2011-08-01,15.0,-32.1,41.4
2011-08-01,15.5,-35.3,52.8
2011-08-01,16.0,-36.7,53.9
2011-08-01,16.5,-34.4,43.8
2011-08-01,17.0,-30.7,40.9
2011-08-01,17.5,-31.1,40.7
2011-08-01,18.0,-35.6,43.8
2011-08-01,18.5,-41.4,43.4
2011-08-01,19.0,-45.9,42.4
2011-08-01,19.5,-36.6,69.9
2011-08-01,20.0,-39.2,76.8
2011-08-01,20.5,-61.1,81.1
2011-08-01,21.0,-55.1,39.5
2011-08-01,21.5,-45.3,36.4
2011-08-01,22.0,-58.8,38.0
2011-08-01,22.5,-59.6,77.9
2011-08-01,23.0,-111.9,124.0
2011-08-01,23.5,-189.1,71.0
2011-08-02,0.0,-290.1,138.1
2011-08-02,0.5,-382.1,159.5
2011-08-02,1.0,-275.5,159.9
2011-08-02,1.5,-135.6,93.6
2011-08-02,2.0,-76.9,111.1
2011-08-02,2.5,-74.9,83.2
2011-08-02,3.0,-83.5,60.4
2011-08-02,3.5,-56.0,40.8
2011-08-02,4.0,-47.1,38.2
2011-08-02,4.5,-41.3,38.4
2011-08-02,5.0,-35.3,36.7
2011-08-02,5.5,-40.2,28.9
2011-08-02,6.0,-40.8,31.3
2011-08-02,6.5,-41.6,36.5
2011-08-02,7.0,-50.2,43.6
2011-08-02,7.5,-43.8,29.0
2011-08-02,8.0,-47.6,31.3
2011-08-02,8.5,-61.7,27.4
2011-08-02,9.0,-28.7,32.8
2011-08-02,9.5,-37.1,33.2
2011-08-02,10.0,-42.4,28.9
2011-08-02,10.5,-49.7,35.8
2011-08-02,11.0,-46.0,30.6
2011-08-02,11.5,-113.8,23.9
2011-08-02,12.0,-49.0,56.1
2011-08-02,12.5,-36.3,46.5
2011-08-02,13.0,-72.1,53.4
2011-08-02,13.5,-94.0,32.4
2011-08-02,14.0,-101.4,38.8
2011-08-02,14.5,-162.2,54.3
2011-08-02,15.0,-135.4,57.4
2011-08-02,15.5,-79.4,25.7
2011-08-02,16.0,-58.5,26.0
2011-08-02,16.5,-33.2,31.6
2011-08-02,17.0,-26.1,32.1
2011-08-02,17.5,-34.5,35.5
2011-08-02,18.0,-33.2,39.1
2011-08-02,18.5,-77.6,43.4
2011-08-02,19.0,-71.6,58.4
2011-08-02,19.5,-40.1,49.7
2011-08-02,20.0,-130.0,49.2
2011-08-02,20.5,-66.1,53.9
2011-08-02,21.0,-33.2,49.2
2011-08-02,21.5,-30.0,54.0
2011-08-02,22.0,-25.7,79.9
2011-08-02,22.5,-20.9,107.1
2011-08-02,23.0,-19.7,112.3
2011-08-02,23.5,-19.6,109.8
2011-08-03,0.0,-18.4,100.4
2011-08-03,0.5,-21.5,89.4
2011-08-03,1.0,-26.7,77.3
2011-08-03,1.5,-38.3,65.6
2011-08-03,2.0,-48.8,53.7
2011-08-03,2.5,-66.9,45.3
2011-08-03,3.0,-25.0,37.1
2011-08-03,3.5,-23.4,40.1
2011-08-03,4.0,-32.2,31.0
2011-08-03,4.5,-30.8,33.5
2011-08-03,5.0,-29.3,25.1
2011-08-03,5.5,-26.0,24.0
2011-08-03,6.0,-28.2,24.8
2011-08-03,6.5,-27.6,25.4
2011-08-03,7.0,-27.8,25.5
2011-08-03,7.5,-30.5,24.6
2011-08-03,8.0,-28.2,25.9
2011-08-03,8.5,-29.1,22.0
2011-08-03,9.0,-28.0,24.8
2011-08-03,9.5,-27.9,25.4
2011-08-03,10.0,-44.9,35.6
2011-08-03,10.5,-69.7,33.2
2011-08-03,11.0,-42.1,25.9
2011-08-03,11.5,-42.3,36.7
2011-08-03,12.0,-56.2,46.1
2011-08-03,12.5,-58.4,33.5
2011-08-03,13.0,-35.8,42.2
2011-08-03,13.5,-37.0,48.0
2011-08-03,14.0,-37.4,53.5
2011-08-03,14.5,-53.6,52.9
2011-08-03,15.0,-30.2,94.2
2011-08-03,15.5,-29.9,100.8
2011-08-03,16.0,-34.0,87.6
2011-08-03,16.5,-42.9,73.6
2011-08-03,17.0,-44.2,80.6
2011-08-03,17.5,-38.1,78.9
2011-08-03,18.0,-36.0,75.5
2011-08-03,18.5,-33.6,80.3
2011-08-03,19.0,-35.3,93.3
2011-08-03,19.5,-54.0,121.1
2011-08-03,20.0,-42.8,129.8
2011-08-03,20.5,-49.2,133.0
2011-08-03,21.0,-115.3,134.4
2011-08-03,21.5,-148.5,85.0
2011-08-03,22.0,-39.1,57.4
2011-08-03,22.5,-20.8,39.5
2011-08-03,23.0,-21.2,38.6
2011-08-03,23.5,-19.8,36.5
2011-08-04,0.0,-19.2,32.2
2011-08-04,0.5,-19.5,29.9
2011-08-04,1.0,-21.8,29.4
2011-08-04,1.5,-25.3,31.3
2011-08-04,2.0,-24.0,31.0
2011-08-04,2.5,-27.3,27.5
2011-08-04,3.0,-29.4,25.8
2011-08-04,3.5,-24.5,24.9
2011-08-04,4.0,-28.1,28.4
2011-08-04,4.5,-28.3,23.9
2011-08-04,5.0,-26.8,25.0
2011-08-04,5.5,-24.4,23.3
2011-08-04,6.0,-26.5,22.2
2011-08-04,6.5,-29.1,21.5
2011-08-04,7.0,-30.0,19.3
2011-08-04,7.5,-30.1,19.8
2011-08-04,8.0,-27.3,23.3
2011-08-04,8.5,-27.0,22.4
2011-08-04,9.0,-28.8,28.0
2011-08-04,9.5,-36.0,24.1
2011-08-04,10.0,-34.2,25.2
2011-08-04,10.5,-43.9,23.3
2011-08-04,11.0,-49.7,24.2
2011-08-04,11.5,-46.3,23.5
2011-08-04,12.0,-38.3,24.3
2011-08-04,12.5,-40.8,40.7
2011-08-04,13.0,-97.4,147.3
2011-08-04,13.5,-172.5,110.4
2011-08-04,14.0,-84.4,36.3
2011-08-04,14.5,-25.6,34.8
2011-08-04,15.0,-40.8,37.6
2011-08-04,15.5,-53.2,40.3
2011-08-04,16.0,-70.9,35.1
2011-08-04,16.5,-106.7,55.4
2011-08-04,17.0,-76.7,59.8
2011-08-04,17.5,-58.2,55.7
2011-08-04,18.0,-48.1,49.5
2011-08-04,18.5,-50.3,44.9
2011-08-04,19.0,-42.3,42.1
2011-08-04,19.5,-39.0,39.8
2011-08-04,20.0,-47.0,38.8
2011-08-04,20.5,-28.9,48.0
2011-08-04,21.0,-27.3,55.8
2011-08-04,21.5,-35.2,54.7
2011-08-04,22.0,-50.3,67.2
2011-08-04,22.5,-78.8,93.0
2011-08-04,23.0,-75.0,179.0
2011-08-04,23.5,-135.3,189.5
2011-08-05,0.0,-333.0,208.5
2011-08-05,0.5,-433.5,235.2
2011-08-05,1.0,-323.8,169.7
2011-08-05,1.5,-169.5,132.4
2011-08-05,2.0,-106.4,134.1
2011-08-05,2.5,-101.1,176.5
2011-08-05,3.0,-152.6,191.8
2011-08-05,3.5,-169.6,172.8
2011-08-05,4.0,-219.9,185.3
2011-08-05,4.5,-136.0,146.4
2011-08-05,5.0,-80.0,73.3
2011-08-05,5.5,-68.5,58.3
2011-08-05,6.0,-40.6,30.8
2011-08-05,6.5,-30.2,20.6
2011-08-05,7.0,-33.2,19.5
2011-08-05,7.5,-30.0,19.8
2011-08-05,8.0,-29.9,22.1
2011-08-05,8.5,-31.9,23.5
2011-08-05,9.0,-31.7,23.5
2011-08-05,9.5,-31.7,18.8
2011-08-05,10.0,-31.6,26.5
2011-08-05,10.5,-35.8,32.0
2011-08-05,11.0,-27.6,38.9
2011-08-05,11.5,-31.2,34.5
2011-08-05,12.0,-30.7,34.2
2011-08-05,12.5,-24.9,50.8
2011-08-05,13.0,-23.5,55.0
2011-08-05,13.5,-27.0,37.5
2011-08-05,14.0,-27.7,56.7
2011-08-05,14.5,-25.4,44.9
2011-08-05,15.0,-31.0,36.2
2011-08-05,15.5,-72.0,48.3
2011-08-05,16.0,-81.4,63.6
2011-08-05,16.5,-72.5,54.1
2011-08-05,17.0,-77.0,50.4
2011-08-05,17.5,-110.1,85.7
2011-08-05,18.0,-195.2,128.1
2011-08-05,18.5,-140.3,134.2
2011-08-05,19.0,-371.2,694.0
2011-08-05,19.5,-566.0,728.1
2011-08-05,20.0,-695.2,630.4
2011-08-05,20.5,-479.5,386.8
2011-08-05,21.0,-430.8,591.5
2011-08-05,21.5,-1048.3,599.4
2011-08-05,22.0,-1630.5,1061.0
2011-08-05,22.5,-1339.8,782.2
2011-08-05,23.0,-835.9,383.8
2011-08-05,23.5,-371.7,221.1
2011-08-06,0.0,-159.3,212.4
2011-08-06,0.5,-257.5,306.1
2011-08-06,1.0,-642.3,499.0
2011-08-06,1.5,-625.8,496.5
2011-08-06,2.0,-801.0,484.5
2011-08-06,2.5,-712.3,394.3
2011-08-06,3.0,-728.6,401.4
2011-08-06,3.5,-396.1,301.2
2011-08-06,4.0,-114.0,194.3
2011-08-06,4.5,-132.1,159.7
2011-08-06,5.0,-408.2,348.8
2011-08-06,5.5,-487.2,379.7
2011-08-06,6.0,-435.8,247.5
2011-08-06,6.5,-508.5,294.8
